V1,V2,V3
0,65.8297872340426,-2984.70166015625
0.168539325842697,65.8297872340426,-2992.76147460938
0.337078651685393,65.8297872340426,-3003.888671875
0.50561797752809,65.8297872340426,-3023.228515625
0.674157303370786,65.8297872340426,-3024.74853515625
0.842696629213483,65.8297872340426,-3015.08862304688
1.01123595505618,65.8297872340426,-2947.30859375
1.17977528089888,65.8297872340426,-2965.20849609375
1.34831460674157,65.8297872340426,-2950.005859375
1.51685393258427,65.8297872340426,-2919.93579101562
1.68539325842697,65.8297872340426,-2911.35595703125
1.85393258426966,65.8297872340426,-2598.66577148438
2.02247191011236,65.8297872340426,-2237.005859375
2.19101123595506,65.8297872340426,-2085.65600585938
2.35955056179775,65.8297872340426,-1770.84753417969
2.52808988764045,65.8297872340426,-1660.40759277344
2.69662921348315,65.8297872340426,-1570.88757324219
2.86516853932584,65.8297872340426,-1492.50756835938
3.03370786516854,65.8297872340426,-1407.78759765625
3.20224719101124,65.8297872340426,-1397.09753417969
3.37078651685393,65.8297872340426,-1376.83752441406
3.53932584269663,65.8297872340426,-1366.74755859375
3.70786516853933,65.8297872340426,-1341.09765625
3.87640449438202,65.8297872340426,-1320.517578125
4.04494382022472,65.8297872340426,-1298.267578125
4.21348314606742,65.8297872340426,-1276.40759277344
4.38202247191011,65.8297872340426,-1192.95764160156
4.55056179775281,65.8297872340426,-1132.61499023438
4.71910112359551,65.8297872340426,-1076.95495605469
4.8876404494382,65.8297872340426,-1012.97491455078
5.0561797752809,65.8297872340426,-869.654907226562
5.2247191011236,65.8297872340426,-796.574951171875
5.39325842696629,65.8297872340426,-735.604919433594
5.56179775280899,65.8297872340426,-682.704956054688
5.73033707865169,65.8297872340426,-562.614990234375
5.89887640449438,65.8297872340426,-468.795013427734
6.06741573033708,65.8297872340426,-366.654998779297
6.23595505617978,65.8297872340426,-310.825012207031
6.40449438202247,65.8297872340426,-399.994995117188
6.57303370786517,65.8297872340426,-395.075012207031
6.74157303370786,65.8297872340426,-380.104431152344
6.91011235955056,65.8297872340426,-371.254425048828
7.07865168539326,65.8297872340426,-364.514434814453
7.24719101123596,65.8297872340426,-351.954406738281
7.41573033707865,65.8297872340426,-351.604431152344
7.58426966292135,65.8297872340426,-349.434417724609
7.75280898876404,65.8297872340426,-376.374633789062
7.92134831460674,65.8297872340426,-376.374633789062
8.08988764044944,65.8297872340426,-370.024658203125
8.25842696629213,65.8297872340426,-382.444641113281
8.42696629213483,65.8297872340426,-414.974639892578
8.59550561797753,65.8297872340426,-413.344635009766
8.76404494382022,65.8297872340426,-414.154663085938
8.93258426966292,65.8297872340426,-395.910614013672
9.10112359550562,65.8297872340426,-367.050628662109
9.26966292134831,65.8297872340426,-351.380615234375
9.43820224719101,65.8297872340426,-341.62060546875
9.60674157303371,65.8297872340426,-337.320617675781
9.7752808988764,65.8297872340426,-346.350616455078
9.9438202247191,65.8297872340426,-349.615753173828
10.1123595505618,65.8297872340426,-347.375762939453
10.2808988764045,65.8297872340426,-331.15576171875
10.4494382022472,65.8297872340426,-328.1357421875
10.6179775280899,65.8297872340426,-323.255737304688
10.7865168539326,65.8297872340426,-314.195739746094
10.9550561797753,65.8297872340426,-308.525756835938
11.123595505618,65.8297872340426,-308.002899169922
11.2921348314607,65.8297872340426,-288.242919921875
11.4606741573034,65.8297872340426,-187.962905883789
11.6292134831461,65.8297872340426,-83.7729110717773
11.7977528089888,65.8297872340426,-64.0829162597656
11.9662921348315,65.8297872340426,-72.7229156494141
12.1348314606742,65.8297872340426,-37.2065467834473
12.3033707865169,65.8297872340426,-35.6065483093262
12.4719101123596,65.8297872340426,-73.95654296875
12.6404494382022,65.8297872340426,93.5334548950195
12.8089887640449,65.8297872340426,333.873443603516
12.9775280898876,65.8297872340426,441.113464355469
13.1460674157303,65.8297872340426,413.382873535156
13.314606741573,65.8297872340426,164.582855224609
13.4831460674157,65.8297872340426,459.612854003906
13.6516853932584,65.8297872340426,413.552856445312
13.8202247191011,65.8297872340426,708.722839355469
13.9887640449438,65.8297872340426,529.512878417969
14.1573033707865,65.8297872340426,499.312866210938
14.3258426966292,65.8297872340426,581.614440917969
14.4943820224719,65.8297872340426,679.784423828125
14.6629213483146,65.8297872340426,704.964416503906
14.8314606741573,65.8297872340426,645.644409179688
15,65.8297872340426,618.784423828125
0,65.6595744680851,-2922.44165039062
0.168539325842697,65.6595744680851,-2898.931640625
0.337078651685393,65.6595744680851,-2939.54858398438
0.50561797752809,65.6595744680851,-2945.96850585938
0.674157303370786,65.6595744680851,-2967.62866210938
0.842696629213483,65.6595744680851,-2994.41845703125
1.01123595505618,65.6595744680851,-2983.71850585938
1.17977528089888,65.6595744680851,-2957.45849609375
1.34831460674157,65.6595744680851,-2896.60595703125
1.51685393258427,65.6595744680851,-2846.31591796875
1.68539325842697,65.6595744680851,-2839.93579101562
